listing_id,dayname,price
8173732,Thursday,141.62264150943398
8173732,Tuesday,140.65384615384616
8173732,Wednesday,139.53846153846155
8193368,Friday,106.26923076923077
8193368,Monday,91.63461538461539
8193368,Saturday,105.92307692307692
8193368,Sunday,93.26923076923077
8193368,Thursday,97.83018867924528
8193368,Tuesday,91.59615384615384
8193368,Wednesday,91.63461538461539
8211404,Friday,225.0
8211404,Monday,213.46153846153845
8211404,Saturday,225.0
8211404,Sunday,213.46153846153845
8211404,Thursday,214.0566037735849
8211404,Tuesday,213.07692307692307
8211404,Wednesday,213.07692307692307
8225458,Friday,107.26415094339623
8225458,Monday,105.38461538461539
8225458,Saturday,107.5
8225458,Sunday,105.38461538461539
8225458,Thursday,105.61538461538461
8225458,Tuesday,105.38461538461539
8225458,Wednesday,105.38461538461539
8246075,Friday,110.0
8246075,Monday,95.0
8246075,Saturday,110.0
8246075,Sunday,95.0
8246075,Thursday,95.0
8246075,Tuesday,95.0
8246075,Wednesday,95.0
8265544,Friday,209.98076923076923
8265544,Monday,208.15384615384616
8265544,Saturday,209.67307692307693
8265544,Sunday,208.15384615384616
8265544,Thursday,208.9245283018868
8265544,Tuesday,207.84615384615384
8265544,Wednesday,208.53846153846155
8266788,Friday,311.0
8266788,Monday,304.15384615384613
8266788,Saturday,311.0
8266788,Sunday,306.0
8266788,Thursday,309.6792452830189
8266788,Tuesday,304.15384615384613
8266788,Wednesday,304.15384615384613
8310318,Friday,65.0
8310318,Monday,60.0
8310318,Saturday,65.0
8310318,Sunday,60.0
8310318,Thursday,60.0
8310318,Tuesday,60.0
8310318,Wednesday,60.0
8362668,Friday,105.07692307692308
8362668,Monday,83.96153846153847
8362668,Saturday,105.28846153846153
8362668,Sunday,84.36538461538461
8362668,Thursday,85.45283018867924
8362668,Tuesday,83.96153846153847
8362668,Wednesday,83.96153846153847
8366456,Friday,99.0
8366456,Monday,99.0
8366456,Saturday,99.0
8366456,Sunday,99.0
8366456,Thursday,99.0
8366456,Tuesday,99.0
8366456,Wednesday,99.0
8403131,Friday,86.98113207547169
8403131,Monday,85.0
8403131,Saturday,87.6923076923077
8403131,Sunday,85.0
8403131,Thursday,85.0
8403131,Tuesday,85.0
8403131,Wednesday,85.0
8427121,Friday,100.0
8427121,Monday,90.0
8427121,Saturday,100.0
8427121,Sunday,90.0
8427121,Thursday,90.0
8427121,Tuesday,90.0
8427121,Wednesday,90.0
8443279,Friday,144.40384615384616
8443279,Monday,133.28846153846155
8443279,Saturday,144.98076923076923
8443279,Sunday,131.40384615384616
8443279,Thursday,131.16981132075472
8443279,Tuesday,134.05769230769232
8443279,Wednesday,134.05769230769232
8505396,Friday,100.0
8505396,Monday,100.0
8505396,Saturday,100.0
8505396,Sunday,100.0
8505396,Thursday,100.0
8505396,Tuesday,100.0
8505396,Wednesday,100.0
8576671,Friday,74.23076923076923
8576671,Monday,59.09615384615385
8576671,Saturday,74.36538461538461
8576671,Sunday,59.09615384615385
8576671,Thursday,59.113207547169814
8576671,Tuesday,58.92307692307692
8576671,Wednesday,58.92307692307692
8624659,Friday,250.0
8624659,Monday,190.0
8624659,Saturday,250.0
8624659,Sunday,190.0
8624659,Thursday,188.30188679245282
8624659,Tuesday,190.0
8624659,Wednesday,190.0
8634354,Friday,85.0
8634354,Monday,85.0
8634354,Saturday,85.0
8634354,Sunday,85.0
8634354,Thursday,85.0
8634354,Tuesday,85.0
8634354,Wednesday,85.0
8664712,Friday,244.0566037735849
8664712,Monday,241.92307692307693
8664712,Saturday,243.94230769230768
8664712,Sunday,243.94230769230768
8664712,Thursday,241.92307692307693
8664712,Tuesday,241.92307692307693
8664712,Wednesday,241.92307692307693
8672247,Friday,110.54716981132076
8672247,Monday,107.34615384615384
8672247,Saturday,111.13461538461539
8672247,Sunday,108.48076923076923
8672247,Thursday,108.34615384615384
8672247,Tuesday,106.0
8672247,Wednesday,106.0
8721288,Friday,120.0
8721288,Monday,120.0
8721288,Saturday,120.0
8721288,Sunday,120.0
8721288,Thursday,120.0
8721288,Tuesday,120.0
8721288,Wednesday,120.0
8741844,Friday,225.0
8741844,Monday,195.0
8741844,Saturday,225.0
8741844,Sunday,195.0
8741844,Thursday,195.0
8741844,Tuesday,195.0
8741844,Wednesday,195.0
8782463,Friday,121.8076923076923
8782463,Monday,80.36538461538461
8782463,Saturday,124.40384615384616
8782463,Sunday,82.98076923076923
8782463,Thursday,83.66037735849056
8782463,Tuesday,80.96153846153847
8782463,Wednesday,81.09615384615384
8895397,Friday,214.0
8895397,Monday,179.0
8895397,Saturday,214.0
8895397,Sunday,179.0
8895397,Thursday,179.0
8895397,Tuesday,179.0
8895397,Wednesday,179.0
9022608,Friday,159.0
9022608,Monday,139.0
9022608,Saturday,159.0
9022608,Sunday,139.0
9022608,Thursday,139.0
9022608,Tuesday,139.0
9022608,Wednesday,139.0
9062255,Friday,95.0
9062255,Monday,95.0
9062255,Saturday,95.0
9062255,Sunday,95.0
9062255,Thursday,95.0
9062255,Tuesday,95.0
9062255,Wednesday,95.0
9151945,Friday,50.0
9151945,Monday,50.0
9151945,Saturday,50.0
9151945,Sunday,50.0
9151945,Thursday,50.0
9151945,Tuesday,50.0
9151945,Wednesday,50.0
9243493,Friday,285.0
9243493,Monday,285.0
9243493,Saturday,285.0
9243493,Sunday,285.0
9243493,Thursday,285.0
9243493,Tuesday,285.0
9243493,Wednesday,285.0
9282426,Friday,98.0
9282426,Monday,97.4423076923077
9282426,Saturday,98.4423076923077
9282426,Sunday,97.38461538461539
9282426,Thursday,97.35849056603773
9282426,Tuesday,97.53846153846153
9282426,Wednesday,97.53846153846153
9344195,Friday,79.13461538461539
9344195,Monday,76.25
9344195,Saturday,79.13461538461539
9344195,Sunday,79.32692307692308
9344195,Thursday,76.22641509433963
9344195,Tuesday,76.25
9344195,Wednesday,76.15384615384616
9406902,Friday,35.0
9406902,Monday,35.0
9406902,Saturday,35.0
9406902,Sunday,35.0
9406902,Thursday,35.0
9406902,Tuesday,35.0
9406902,Wednesday,35.0
9476164,Friday,75.0
9476164,Monday,75.0
9476164,Saturday,75.0
9476164,Sunday,75.0
9476164,Thursday,75.0
9476164,Tuesday,75.0
9476164,Wednesday,75.0
9531839,Friday,101.0
9531839,Monday,99.42307692307692
9531839,Saturday,101.07692307692308
9531839,Sunday,99.42307692307692
9531839,Thursday,100.28846153846153
9531839,Tuesday,99.42307692307692
9531839,Wednesday,99.42307692307692
9661460,Friday,199.80769230769232
9661460,Monday,125.59615384615384
9661460,Saturday,197.40384615384616
9661460,Sunday,125.61538461538461
9661460,Thursday,125.62264150943396
9661460,Tuesday,125.5576923076923
9661460,Wednesday,125.5
9716129,Friday,115.46153846153847
9716129,Monday,115.0
9716129,Saturday,115.65384615384616
9716129,Sunday,115.0
9716129,Thursday,115.0
9716129,Tuesday,115.0
9716129,Wednesday,115.0
9794899,Friday,242.83018867924528
9794899,Monday,242.5
9794899,Saturday,242.69230769230768
9794899,Sunday,242.5
9794899,Thursday,242.69230769230768
9794899,Tuesday,242.5
9794899,Wednesday,242.5
9807236,Friday,28.0
9807236,Monday,28.0
9807236,Saturday,28.0
9807236,Sunday,28.0
9807236,Thursday,28.0
9807236,Tuesday,28.0
9807236,Wednesday,28.0
9826677,Friday,75.0
9826677,Monday,60.0
9826677,Saturday,75.0
9826677,Sunday,60.0
9826677,Thursday,60.0
9826677,Tuesday,60.0
9826677,Wednesday,60.0
9906491,Friday,90.0
9906491,Monday,86.25
9906491,Saturday,90.0
9906491,Sunday,86.73076923076923
9906491,Thursday,86.15384615384616
9906491,Tuesday,86.15384615384616
9906491,Wednesday,86.15384615384616
9944111,Friday,134.71153846153845
9944111,Monday,119.61538461538461
9944111,Saturday,134.71153846153845
9944111,Sunday,119.61538461538461
9944111,Thursday,119.24528301886792
9944111,Tuesday,119.61538461538461
9944111,Wednesday,119.61538461538461
10014090,Friday,85.0
10014090,Monday,85.0
10014090,Saturday,85.0
10014090,Sunday,85.0
10014090,Thursday,85.0
10014090,Tuesday,85.0
10014090,Wednesday,85.0
10085566,Friday,50.0
10085566,Monday,50.0
10085566,Saturday,50.0
10085566,Sunday,50.0
10085566,Thursday,50.0
10085566,Tuesday,50.0
10085566,Wednesday,50.0
10089256,Friday,100.26923076923077
10089256,Monday,100.0
10089256,Saturday,100.48076923076923
10089256,Sunday,100.0
10089256,Thursday,100.0377358490566
10089256,Tuesday,100.0
10089256,Wednesday,100.0
10232448,Friday,85.0
10232448,Monday,65.0
10232448,Saturday,85.0
10232448,Sunday,65.0
10232448,Thursday,65.0
10232448,Tuesday,65.0
10232448,Wednesday,65.0
10263107,Friday,249.0
10263107,Monday,249.0
10263107,Saturday,249.0
10263107,Sunday,249.0
10263107,Thursday,249.0
10263107,Tuesday,249.0
10263107,Wednesday,249.0
10289755,Friday,95.0
10289755,Monday,95.0
10289755,Saturday,95.0
10289755,Sunday,95.0
10289755,Thursday,95.0
10289755,Tuesday,95.0
10289755,Wednesday,95.0
10307715,Friday,125.0
10307715,Monday,125.0
10307715,Saturday,125.0
10307715,Sunday,125.0
10307715,Thursday,125.0
10307715,Tuesday,125.0
10307715,Wednesday,125.0
10335139,Friday,331.21153846153845
10335139,Monday,204.34615384615384
10335139,Saturday,332.3269230769231
10335139,Sunday,242.84615384615384
10335139,Thursday,227.0943396226415
10335139,Tuesday,184.15384615384616
10335139,Wednesday,187.92307692307693
10360188,Friday,78.17307692307692
10360188,Monday,73.6923076923077
10360188,Saturday,78.0576923076923
10360188,Sunday,73.5
10360188,Thursday,74.22641509433963
10360188,Tuesday,73.65384615384616
10360188,Wednesday,73.71153846153847
10464357,Friday,325.0
10464357,Monday,325.0
10464357,Saturday,325.0
10464357,Sunday,325.0
10464357,Thursday,325.0
10464357,Tuesday,325.0
10464357,Wednesday,325.0
10524188,Friday,240.0
10524188,Monday,222.1153846153846
10524188,Saturday,240.0
10524188,Sunday,222.1153846153846
10524188,Thursday,223.39622641509433
10524188,Tuesday,222.69230769230768
10524188,Wednesday,222.98076923076923
10524253,Friday,183.3846153846154
10524253,Monday,101.65384615384616
10524253,Saturday,181.78846153846155
10524253,Sunday,108.90384615384616
10524253,Thursday,111.20754716981132
10524253,Tuesday,101.65384615384616
10524253,Wednesday,105.86538461538461
10545839,Friday,121.07692307692308
10545839,Monday,99.0
10545839,Saturday,121.01923076923077
10545839,Sunday,99.0
10545839,Thursday,99.33962264150944
10545839,Tuesday,99.0
10545839,Wednesday,99.0
10632884,Friday,51.78846153846154
10632884,Monday,50.88461538461539
10632884,Saturday,51.90384615384615
10632884,Sunday,51.09615384615385
10632884,Thursday,51.283018867924525
10632884,Tuesday,51.11538461538461
10632884,Wednesday,51.21153846153846
10635789,Friday,40.21153846153846
10635789,Monday,38.63461538461539
10635789,Saturday,40.28846153846154
10635789,Sunday,38.63461538461539
10635789,Thursday,40.283018867924525
10635789,Tuesday,38.63461538461539
10635789,Wednesday,38.63461538461539
10674355,Friday,125.0
10674355,Monday,125.0
10674355,Saturday,125.0
10674355,Sunday,125.0
10674355,Thursday,125.0
10674355,Tuesday,125.0
10674355,Wednesday,125.0
10684883,Friday,90.0
10684883,Monday,90.0
10684883,Saturday,90.0
10684883,Sunday,90.0
10684883,Thursday,90.0
10684883,Tuesday,90.0
10684883,Wednesday,90.0
10785231,Friday,124.51923076923077
10785231,Monday,109.8076923076923
10785231,Saturday,124.51923076923077
10785231,Sunday,109.8076923076923
10785231,Thursday,109.62264150943396
10785231,Tuesday,109.8076923076923
10785231,Wednesday,109.8076923076923
10853381,Friday,190.96153846153845
10853381,Monday,190.96153846153845
10853381,Saturday,190.96153846153845
10853381,Sunday,190.96153846153845
10853381,Thursday,191.03773584905662
10853381,Tuesday,190.96153846153845
10853381,Wednesday,190.96153846153845
10884543,Friday,107.15384615384616
10884543,Monday,105.38461538461539
10884543,Saturday,107.15384615384616
10884543,Sunday,105.76923076923077
10884543,Thursday,106.64150943396227
10884543,Tuesday,105.38461538461539
10884543,Wednesday,105.92307692307692
10900676,Friday,99.0
10900676,Monday,90.0
10900676,Saturday,99.0
10900676,Sunday,90.0
10900676,Thursday,90.0
10900676,Tuesday,90.0
10900676,Wednesday,90.0
10909034,Friday,70.0
10909034,Monday,70.0
10909034,Saturday,70.0
10909034,Sunday,70.0
10909034,Thursday,70.0
10909034,Tuesday,70.0
10909034,Wednesday,70.0
10991982,Friday,99.0
10991982,Monday,99.0
10991982,Saturday,99.0
10991982,Sunday,99.0
10991982,Thursday,99.0
10991982,Tuesday,99.0
10991982,Wednesday,99.0
11182596,Friday,75.0
11182596,Monday,75.0
11182596,Saturday,75.0
11182596,Sunday,75.0
11182596,Thursday,75.0
11182596,Tuesday,75.0
11182596,Wednesday,75.0
11208688,Friday,65.0
11208688,Monday,65.0
11208688,Saturday,65.0
11208688,Sunday,65.0
11208688,Thursday,65.0
11208688,Tuesday,65.0
11208688,Wednesday,65.0
11242744,Friday,178.03846153846155
11242744,Monday,154.19230769230768
11242744,Saturday,178.03846153846155
11242744,Sunday,147.46153846153845
11242744,Thursday,153.9056603773585
11242744,Tuesday,154.0
11242744,Wednesday,154.19230769230768
11259371,Friday,129.0
11259371,Monday,79.0
11259371,Saturday,129.0
11259371,Sunday,79.0
11259371,Thursday,79.0
11259371,Tuesday,79.0
11259371,Wednesday,79.0
11283225,Friday,91.38461538461539
11283225,Monday,86.59615384615384
11283225,Saturday,92.96153846153847
11283225,Sunday,87.65384615384616
11283225,Thursday,87.62264150943396
11283225,Tuesday,86.61538461538461
11283225,Wednesday,86.59615384615384
11291801,Friday,164.71153846153845
11291801,Monday,162.69230769230768
11291801,Saturday,165.05769230769232
11291801,Sunday,165.0
11291801,Thursday,161.32075471698113
11291801,Tuesday,161.15384615384616
11291801,Wednesday,162.30769230769232
11388248,Friday,174.6153846153846
11388248,Monday,102.38461538461539
11388248,Saturday,174.6153846153846
11388248,Sunday,102.38461538461539
11388248,Thursday,102.81132075471699
11388248,Tuesday,102.38461538461539
11388248,Wednesday,102.84615384615384
11421709,Friday,119.38461538461539
11421709,Monday,119.0
11421709,Saturday,119.57692307692308
11421709,Sunday,119.0
11421709,Thursday,119.0
11421709,Tuesday,119.0
11421709,Wednesday,119.0
11483381,Friday,140.0
11483381,Monday,120.0
11483381,Saturday,140.0
11483381,Sunday,120.0
11483381,Thursday,120.0
11483381,Tuesday,120.0
11483381,Wednesday,120.0
11489172,Friday,115.0
11489172,Monday,115.0
11489172,Saturday,115.0
11489172,Sunday,115.0
11489172,Thursday,115.0
11489172,Tuesday,115.0
11489172,Wednesday,115.0
11510567,Friday,130.0
11510567,Monday,130.0
11510567,Saturday,130.0
11510567,Sunday,130.0
11510567,Thursday,130.0
11510567,Tuesday,130.0
11510567,Wednesday,130.0
11545230,Friday,45.18867924528302
11545230,Monday,45.23076923076923
11545230,Saturday,45.21153846153846
11545230,Sunday,45.17307692307692
11545230,Thursday,45.23076923076923
11545230,Tuesday,45.23076923076923
11545230,Wednesday,45.23076923076923
11553531,Friday,75.0
11553531,Monday,60.0
11553531,Saturday,75.0
11553531,Sunday,60.0
11553531,Thursday,60.0
11553531,Tuesday,60.0
11553531,Wednesday,60.0
11586894,Friday,764.4230769230769
11586894,Monday,624.7884615384615
11586894,Saturday,764.4230769230769
11586894,Sunday,764.4230769230769
11586894,Thursday,619.0
11586894,Tuesday,620.7115384615385
11586894,Wednesday,620.7115384615385
11609580,Friday,126.6923076923077
11609580,Monday,114.3076923076923
11609580,Saturday,127.5576923076923
11609580,Sunday,116.0
11609580,Thursday,118.86792452830188
11609580,Tuesday,114.90384615384616
11609580,Wednesday,114.0576923076923
11618840,Friday,129.8653846153846
11618840,Monday,125.09615384615384
11618840,Saturday,130.23076923076923
11618840,Sunday,127.3076923076923
11618840,Thursday,128.16981132075472
11618840,Tuesday,124.96153846153847
11618840,Wednesday,125.5576923076923
11701027,Friday,48.78846153846154
11701027,Monday,48.71153846153846
11701027,Saturday,48.80769230769231
11701027,Sunday,48.73076923076923
11701027,Thursday,48.735849056603776
11701027,Tuesday,48.69230769230769
11701027,Wednesday,49.05769230769231
11738931,Friday,125.0
11738931,Monday,99.0
11738931,Saturday,125.0
11738931,Sunday,99.0
11738931,Thursday,99.0
11738931,Tuesday,99.0
11738931,Wednesday,99.0
11739534,Friday,40.0
11739534,Monday,40.0
11739534,Saturday,40.0
11739534,Sunday,40.0
11739534,Thursday,40.0
11739534,Tuesday,40.0
11739534,Wednesday,40.0
11773647,Friday,170.0
11773647,Monday,150.0
11773647,Saturday,170.0
11773647,Sunday,150.0
11773647,Thursday,150.0
11773647,Tuesday,150.0
11773647,Wednesday,150.0
11811039,Friday,115.0
11811039,Monday,115.0
11811039,Saturday,115.0
11811039,Sunday,115.0
11811039,Thursday,115.0
11811039,Tuesday,115.0
11811039,Wednesday,115.0
11925721,Friday,160.83018867924528
11925721,Monday,155.05769230769232
11925721,Saturday,160.98076923076923
11925721,Sunday,156.30769230769232
11925721,Thursday,155.0
11925721,Tuesday,155.01923076923077
11925721,Wednesday,155.03846153846155
11938223,Friday,110.28301886792453
11938223,Monday,109.09615384615384
11938223,Saturday,110.51923076923077
11938223,Sunday,109.26923076923077
11938223,Thursday,109.46153846153847
11938223,Tuesday,108.92307692307692
11938223,Wednesday,108.92307692307692
11946709,Friday,150.0
11946709,Monday,150.0
11946709,Saturday,150.0
11946709,Sunday,150.0
11946709,Thursday,150.0
11946709,Tuesday,150.0
11946709,Wednesday,150.0
11947108,Friday,106.51923076923077
11947108,Monday,97.82692307692308
11947108,Saturday,107.38461538461539
11947108,Sunday,99.61538461538461
11947108,Thursday,99.43396226415095
11947108,Tuesday,97.78846153846153
11947108,Wednesday,97.82692307692308
11962915,Friday,90.0
11962915,Monday,80.0
11962915,Saturday,90.0
11962915,Sunday,80.0
11962915,Thursday,80.0
11962915,Tuesday,80.0
11962915,Wednesday,80.0
12105828,Friday,90.0
12105828,Monday,90.0
12105828,Saturday,90.0
12105828,Sunday,90.0
12105828,Thursday,90.0
12105828,Tuesday,90.0
12105828,Wednesday,90.0
12107874,Friday,115.0
12107874,Monday,99.0
12107874,Saturday,115.0
12107874,Sunday,99.0
12107874,Thursday,99.0
12107874,Tuesday,99.0
12107874,Wednesday,99.0
12122743,Friday,44.0
12122743,Monday,44.0
12122743,Saturday,44.0
12122743,Sunday,44.0
12122743,Thursday,44.0
12122743,Tuesday,44.0
12122743,Wednesday,44.0
12144656,Friday,116.48076923076923
12144656,Monday,113.09615384615384
12144656,Saturday,115.86538461538461
12144656,Sunday,113.90384615384616
12144656,Thursday,114.11320754716981
12144656,Tuesday,113.17307692307692
12144656,Wednesday,113.07692307692308
12166658,Friday,49.0
12166658,Monday,49.0
12166658,Saturday,49.0
12166658,Sunday,49.0
12166658,Thursday,49.0
12166658,Tuesday,49.0
12166658,Wednesday,49.0
12182918,Friday,72.0
12182918,Monday,72.0
12182918,Saturday,72.0
12182918,Sunday,72.0
12182918,Thursday,72.0
12182918,Tuesday,72.0
12182918,Wednesday,72.0
12186372,Friday,100.37735849056604
12186372,Monday,95.0
12186372,Saturday,100.38461538461539
12186372,Sunday,95.09615384615384
12186372,Thursday,95.0
12186372,Tuesday,95.0
12186372,Wednesday,95.0
12188215,Friday,199.0
12188215,Monday,145.0
12188215,Saturday,199.0
12188215,Sunday,145.0
12188215,Thursday,145.0
12188215,Tuesday,145.0
12188215,Wednesday,145.0
12189623,Friday,94.11538461538461
12189623,Monday,93.96153846153847
12189623,Saturday,93.82692307692308
12189623,Sunday,93.76923076923077
12189623,Thursday,94.26415094339623
12189623,Tuesday,93.96153846153847
12189623,Wednesday,94.28846153846153
12222050,Friday,234.48076923076923
12222050,Monday,226.96153846153845
12222050,Saturday,234.82692307692307
12222050,Sunday,229.19230769230768
12222050,Thursday,230.66037735849056
12222050,Tuesday,226.92307692307693
12222050,Wednesday,227.65384615384616
12229453,Friday,262.65384615384613
12229453,Monday,203.53846153846155
12229453,Saturday,262.65384615384613
12229453,Sunday,210.0
12229453,Thursday,209.11320754716982
12229453,Tuesday,207.28846153846155
12229453,Wednesday,207.28846153846155
12251952,Friday,65.0
12251952,Monday,61.0
12251952,Saturday,65.0
12251952,Sunday,61.0
12251952,Thursday,61.0
12251952,Tuesday,61.0
12251952,Wednesday,61.0
12266103,Friday,265.0
12266103,Monday,235.0
12266103,Saturday,265.0
12266103,Sunday,235.0
12266103,Thursday,235.0
12266103,Tuesday,235.0
12266103,Wednesday,235.0
12281167,Friday,47.76923076923077
12281167,Monday,46.82692307692308
12281167,Saturday,47.76923076923077
12281167,Sunday,46.57692307692308
12281167,Thursday,47.735849056603776
12281167,Tuesday,46.88461538461539
12281167,Wednesday,46.86538461538461
12286328,Friday,32.264150943396224
12286328,Monday,31.173076923076923
12286328,Saturday,32.36538461538461
12286328,Sunday,32.36538461538461
12286328,Thursday,31.173076923076923
12286328,Tuesday,31.173076923076923
12286328,Wednesday,31.173076923076923
12290379,Friday,42.57692307692308
12290379,Monday,40.51923076923077
12290379,Saturday,42.63461538461539
12290379,Sunday,41.03846153846154
12290379,Thursday,42.0377358490566
12290379,Tuesday,40.51923076923077
12290379,Wednesday,40.51923076923077
12310425,Friday,400.9433962264151
12310425,Monday,318.84615384615387
12310425,Saturday,400.96153846153845
12310425,Sunday,320.1923076923077
12310425,Thursday,327.0192307692308
12310425,Tuesday,318.84615384615387
12310425,Wednesday,322.6923076923077
12363894,Friday,408.53846153846155
12363894,Monday,323.0769230769231
12363894,Saturday,409.46153846153845
12363894,Sunday,326.4423076923077
12363894,Thursday,323.1320754716981
12363894,Tuesday,322.4230769230769
12363894,Wednesday,321.03846153846155
12377575,Friday,425.0
12377575,Monday,425.0
12377575,Saturday,425.0
12377575,Sunday,425.0
12377575,Thursday,425.0
12377575,Tuesday,425.0
12377575,Wednesday,425.0
12400514,Friday,150.0
12400514,Monday,100.0
12400514,Saturday,150.0
12400514,Sunday,100.0
12400514,Thursday,100.0
12400514,Tuesday,100.0
12400514,Wednesday,100.0
12401202,Friday,382.54716981132077
12401202,Monday,375.0
12401202,Saturday,381.25
12401202,Sunday,375.4807692307692
12401202,Thursday,382.21153846153845
12401202,Tuesday,376.4423076923077
12401202,Wednesday,377.88461538461536
12425483,Friday,43.471698113207545
12425483,Monday,42.69230769230769
12425483,Saturday,43.42307692307692
12425483,Sunday,43.36538461538461
12425483,Thursday,43.44230769230769
12425483,Tuesday,42.69230769230769
12425483,Wednesday,42.69230769230769
12433546,Friday,113.26415094339623
12433546,Monday,112.65384615384616
12433546,Saturday,113.42307692307692
12433546,Sunday,111.88461538461539
12433546,Thursday,113.28846153846153
12433546,Tuesday,112.61538461538461
12433546,Wednesday,112.63461538461539
12470763,Friday,97.0
12470763,Monday,97.0
12470763,Saturday,97.0
12470763,Sunday,97.0
12470763,Thursday,97.0
12470763,Tuesday,97.0
12470763,Wednesday,97.0
12472966,Friday,102.4423076923077
12472966,Monday,99.03846153846153
12472966,Saturday,102.59615384615384
12472966,Sunday,99.17307692307692
12472966,Thursday,99.22641509433963
12472966,Tuesday,99.01923076923077
12472966,Wednesday,99.09615384615384
12543684,Friday,224.23076923076923
12543684,Monday,182.6346153846154
12543684,Saturday,225.65384615384616
12543684,Sunday,196.30769230769232
12543684,Thursday,199.69811320754718
12543684,Tuesday,182.78846153846155
12543684,Wednesday,187.34615384615384
12587092,Friday,51.867924528301884
12587092,Monday,50.84615384615385
12587092,Saturday,51.78846153846154
12587092,Sunday,51.25
12587092,Thursday,51.94230769230769
12587092,Tuesday,50.84615384615385
12587092,Wednesday,50.84615384615385
12599311,Friday,63.75
12599311,Monday,49.05769230769231
12599311,Saturday,64.13461538461539
12599311,Sunday,49.07692307692308
12599311,Thursday,48.698113207547166
12599311,Tuesday,49.05769230769231
12599311,Wednesday,48.84615384615385
12600829,Friday,108.32075471698113
12600829,Monday,84.92307692307692
12600829,Saturday,110.28846153846153
12600829,Sunday,83.98076923076923
12600829,Thursday,83.78846153846153
12600829,Tuesday,84.63461538461539
12600829,Wednesday,84.25
12600850,Friday,63.75
12600850,Monday,49.05769230769231
12600850,Saturday,64.13461538461539
12600850,Sunday,49.07692307692308
12600850,Thursday,48.698113207547166
12600850,Tuesday,49.05769230769231
12600850,Wednesday,48.86538461538461
12615474,Friday,97.0
12615474,Monday,67.0
12615474,Saturday,97.0
12615474,Sunday,67.0
12615474,Thursday,67.0
12615474,Tuesday,67.0
12615474,Wednesday,67.0
12685614,Friday,101.96153846153847
12685614,Monday,101.53846153846153
12685614,Saturday,102.15384615384616
12685614,Sunday,101.53846153846153
12685614,Thursday,102.26415094339623
12685614,Tuesday,101.61538461538461
12685614,Wednesday,102.28846153846153
12761982,Friday,44.23076923076923
12761982,Monday,44.03846153846154
12761982,Saturday,44.23076923076923
12761982,Sunday,44.03846153846154
12761982,Thursday,44.15094339622642
12761982,Tuesday,44.03846153846154
12761982,Wednesday,44.03846153846154
12763722,Friday,218.26923076923077
12763722,Monday,215.96153846153845
12763722,Saturday,215.8653846153846
12763722,Sunday,215.96153846153845
12763722,Thursday,214.71698113207546
12763722,Tuesday,215.96153846153845
12763722,Wednesday,215.96153846153845
12782770,Friday,101.92307692307692
12782770,Monday,100.0
12782770,Saturday,101.92307692307692
12782770,Sunday,100.38461538461539
12782770,Thursday,101.0377358490566
12782770,Tuesday,100.0
12782770,Wednesday,100.0
12809255,Friday,66.23076923076923
12809255,Monday,64.67307692307692
12809255,Saturday,66.25
12809255,Sunday,65.1923076923077
12809255,Thursday,66.26415094339623
12809255,Tuesday,64.67307692307692
12809255,Wednesday,64.67307692307692
12810440,Friday,101.1923076923077
12810440,Monday,85.03846153846153
12810440,Saturday,101.1923076923077
12810440,Sunday,85.03846153846153
12810440,Thursday,85.83018867924528
12810440,Tuesday,85.03846153846153
12810440,Wednesday,85.03846153846153
12834984,Friday,156.73076923076923
12834984,Monday,133.84615384615384
12834984,Saturday,159.23076923076923
12834984,Sunday,133.84615384615384
12834984,Thursday,132.26415094339623
12834984,Tuesday,133.84615384615384
12834984,Wednesday,134.03846153846155
12835184,Friday,92.4423076923077
12835184,Monday,83.82692307692308
12835184,Saturday,92.82692307692308
12835184,Sunday,86.51923076923077
12835184,Thursday,87.24528301886792
12835184,Tuesday,82.65384615384616
12835184,Wednesday,83.63461538461539
12848084,Friday,77.82692307692308
12848084,Monday,77.78846153846153
12848084,Saturday,78.21153846153847
12848084,Sunday,77.9423076923077
12848084,Thursday,77.71698113207547
12848084,Tuesday,77.48076923076923
12848084,Wednesday,77.53846153846153
12871394,Friday,199.0
12871394,Monday,145.0
12871394,Saturday,199.0
12871394,Sunday,145.0
12871394,Thursday,145.0
12871394,Tuesday,145.0
12871394,Wednesday,145.0
12918380,Friday,125.0
12918380,Monday,125.0
12918380,Saturday,125.0
12918380,Sunday,113.46153846153847
12918380,Thursday,114.42307692307692
12918380,Tuesday,125.0
12918380,Wednesday,125.0
12925044,Friday,112.32075471698113
12925044,Monday,105.38461538461539
12925044,Saturday,112.25
12925044,Sunday,106.71153846153847
12925044,Thursday,107.23076923076923
12925044,Tuesday,104.92307692307692
12925044,Wednesday,104.92307692307692
12944995,Friday,79.0
12944995,Monday,59.0
12944995,Saturday,79.0
12944995,Sunday,59.0
12944995,Thursday,59.0
12944995,Tuesday,59.0
12944995,Wednesday,59.0
12965736,Friday,101.92307692307692
12965736,Monday,90.96153846153847
12965736,Saturday,101.73076923076923
12965736,Sunday,93.46153846153847
12965736,Thursday,93.86792452830188
12965736,Tuesday,91.82692307692308
12965736,Wednesday,91.63461538461539
12970301,Friday,40.867924528301884
12970301,Monday,39.65384615384615
12970301,Saturday,40.67307692307692
12970301,Sunday,39.57692307692308
12970301,Thursday,40.19230769230769
12970301,Tuesday,39.65384615384615
